Time,X,Y,Z
1.493000000000093408e+01,-3.704562932314133805e-01,-6.878866954355611796e+00,3.393544841631869957e+01
1.493500000000093486e+01,-7.489294242304060933e-01,-6.862576394298505633e+00,3.328260073652155171e+01
1.494000000000093564e+01,-1.104839844562132800e+00,-6.861024738932353095e+00,3.265512041364077334e+01
1.494500000000093642e+01,-1.440399091259047193e+00,-6.875504346347004692e+00,3.205184206291592375e+01
1.495000000000093721e+01,-1.757758065476536791e+00,-6.907073681726465075e+00,3.147178407637234443e+01
1.495500000000093799e+01,-2.058998260837928473e+00,-6.956601064022216008e+00,3.091413972188291126e+01
1.496000000000093877e+01,-2.346125865933943011e+00,-7.024802254864669138e+00,3.037826777052748639e+01
1.496500000000093955e+01,-2.621068233850456508e+00,-7.112272522651381657e+00,2.986368336555743497e+01
1.497000000000094033e+01,-2.885672276402099445e+00,-7.219513758731368469e+00,2.937004963207463959e+01
1.497500000000094111e+01,-3.141704398236362827e+00,-7.346957158167664481e+00,2.889717036145853868e+01
1.498000000000094190e+01,-3.390851636249862633e+00,-7.494981910081484067e+00,2.844498397916517263e+01
1.498500000000094268e+01,-3.634723713171872816e+00,-7.663930275301900075e+00,2.801355891047005997e+01
1.499000000000094346e+01,-3.874855751189761222e+00,-7.854119363750555749e+00,2.760309038887584876e+01
1.499500000000094424e+01,-4.112711422632649771e+00,-8.065849861515504315e+00,2.721389870016992063e+01
1.500000000000094502e+01,-4.349686340509424376e+00,-8.299411898160206746e+00,2.684642881635346612e+01
1.500500000000094580e+01,-4.587111512604860941e+00,-8.555088188399377458e+00,2.650125134352720124e+01
1.501000000000094659e+01,-4.826256699325497834e+00,-8.833154528647314763e+00,2.617906468261739050e+01
1.501500000000094737e+01,-5.068333527968524876e+00,-9.133877677909357118e+00,2.588069827838242531e+01
1.502000000000094815e+01,-5.314498224943502436e+00,-9.457510603963374507e+00,2.560711680767202125e+01
1.502500000000094893e+01,-5.565853833068070244e+00,-9.804285029895682513e+00,2.535942512992591702e+01
1.503000000000094971e+01,-5.823451783739843179e+00,-1.017440117324147408e+01,2.513887378911421422e+01
1.503500000000095049e+01,-6.088292693927399135e+00,-1.056801453104781707e+01,2.494686481460889382e+01
1.504000000000095127e+01,-6.361326255933296814e+00,-1.098521953042793342e+01,2.478495751683581005e+01
1.504500000000095206e+01,-6.643450084239947984e+00,-1.142602983750674461e+01,2.465487391012870688e+01
1.505000000000095284e+01,-6.935507379036659259e+00,-1.189035510068970858e+01,2.455850331832771616e+01
1.505500000000095362e+01,-7.238283260968342958e+00,-1.237797390039627565e+01,2.449790562697829444e+01
1.506000000000095440e+01,-7.552499627156978868e+00,-1.288850269125594039e+01,2.447531253862657863e+01
1.506500000000095518e+01,-7.878808375779282613e+00,-1.342136055985760201e+01,2.449312606456337704e+01
1.507000000000095596e+01,-8.217782846884958303e+00,-1.397572968827117812e+01,2.455391334845571905e+01
1.507500000000095675e+01,-8.569907332504460129e+00,-1.455051151875722582e+01,2.466039676724533791e+01
1.508000000000095753e+01,-8.935564521615956934e+00,-1.514427876752127489e+01,2.481543809733302197e+01
1.508500000000095831e+01,-9.315020767845096472e+00,-1.575522364510060136e+01,2.502201537721404989e+01
1.509000000000095909e+01,-9.708409102930311008e+00,-1.638110291837492838e+01,2.528319095300281205e+01
1.509500000000095987e+01,-1.011570997048769271e+01,-1.701918080409290468e+01,2.560206907702717061e+01
1.510000000000096065e+01,-1.053672972626013937e+01,-1.766617112409954515e+01,2.598174136383004296e+01
1.510500000000096144e+01,-1.097107704677780582e+01,-1.831818068215427431e+01,2.642521842072687122e+01
1.511000000000096222e+01,-1.141813751196094806e+01,-1.897065643886217501e+01,2.693534609634312815e+01
1.511500000000096300e+01,-1.187704678179677487e+01,-1.961833975250104345e+01,2.751470507120908238e+01
1.512000000000096378e+01,-1.234666297467075324e+01,-2.025523169336340246e+01,2.816549299491317626e+01
1.512500000000096456e+01,-1.282553907494724577e+01,-2.087457418357021410e+01,2.888938910111208358e+01
1.513000000000096534e+01,-1.331189644650956438e+01,-2.146885239696016257e+01,2.968740224724968257e+01
1.513500000000096612e+01,-1.380360079933740636e+01,-2.202982438326274206e+01,3.055970466031853761e+01
1.514000000000096691e+01,-1.429814223434332732e+01,-2.254858414006558576e+01,3.150545533063147019e+01
1.514500000000096769e+01,-1.479262125739131051e+01,-2.301566420508099853e+01,3.252261895351486487e+01
1.515000000000096847e+01,-1.528374287901844042e+01,-2.342118312604172559e+01,3.360778849477800634e+01
1.515500000000096925e+01,-1.576782106683751472e+01,-2.375504173481753156e+01,3.475602170646418188e+01
1.516000000000097003e+01,-1.624079585176139773e+01,-2.400716988190908907e+01,3.596070402825392875e+01
1.516500000000097081e+01,-1.669826526266667344e+01,-2.416782211334010455e+01,3.721345198682806199e+01
1.517000000000097160e+01,-1.713553393407357461e+01,-2.422791672851670342e+01,3.850407210017544202e+01
1.517500000000097238e+01,-1.754767966336722651e+01,-2.417940791557467861e+01,3.982059002764412270e+01
1.518000000000097316e+01,-1.792963837023457785e+01,-2.401567555585319624e+01,4.114936292535457341e+01
1.518500000000097394e+01,-1.827630683926673427e+01,-2.373191233030215841e+01,4.247528441237837171e+01
1.519000000000097472e+01,-1.858266134876623710e+01,-2.332548360555374600e+01,4.378208614620530170e+01
1.519500000000097550e+01,-1.884388888514423144e+01,-2.279623296731597648e+01,4.505273292309402677e+01
1.520000000000097629e+01,-1.905552623172753712e+01,-2.214670592114983094e+01,4.626989994510653759e+01
1.520500000000097707e+01,-1.921360095294521386e+01,-2.138226675030615098e+01,4.741651222862339665e+01
1.521000000000097785e+01,-1.931476733451188821e+01,-2.051108905212016964e+01,4.847631811648013667e+01
1.521500000000097863e+01,-1.935642984462374727e+01,-1.954400888312200735e+01,4.943446266043567050e+01
1.522000000000097941e+01,-1.933684677337851099e+01,-1.849424005643603053e+01,5.027802334768697534e+01
1.522500000000098019e+01,-1.925520745072762452e+01,-1.737696283241757200e+01,5.099647104497335448e+01
1.523000000000098098e+01,-1.911167782149872707e+01,-1.620880859791434148e+01,5.158202343046131233e+01
1.523500000000098176e+01,-1.890741106793638693e+01,-1.500727263754552077e+01,5.202986628116533296e+01
1.524000000000098254e+01,-1.864452223710600975e+01,-1.379009345288136501e+01,5.233822888993722700e+01
1.524500000000098332e+01,-1.832602821988168529e+01,-1.257463941740583913e+01,5.250831224400830877e+01
1.525000000000098410e+01,-1.795575668817968307e+01,-1.137734161185058568e+01,5.254408082016092152e+01
1.525500000000098488e+01,-1.753822949478774973e+01,-1.021320586141613695e+01,5.245193940916922770e+01
1.526000000000098566e+01,-1.707852739644748752e+01,-9.095428245028710279e+00,5.224032406668546713e+01
1.526500000000098645e+01,-1.658214367406316825e+01,-8.035127973200465235e+00,5.191924040255094752e+01
1.527000000000098723e+01,-1.605483427850509415e+01,-7.041200941407786296e+00,5.149978285043150095e+01
1.527500000000098801e+01,-1.550247159050971391e+01,-6.120287721137419368e+00,5.099366572119081553e+01
1.528000000000098879e+01,-1.493090787342832293e+01,-5.276842183140523446e+00,5.041279154084173086e+01
1.528500000000098957e+01,-1.434585317767029622e+01,-4.513281868051113754e+00,4.976887540744854022e+01
1.529000000000099035e+01,-1.375277099315705875e+01,-3.830198719082597236e+00,4.907313687577818229e+01
1.529500000000099114e+01,-1.315679349334801174e+01,-3.226608614770371641e+00,4.833606405119994065e+01
1.530000000000099192e+01,-1.256265689271575603e+01,-2.700219801684967891e+00,4.756724876342012465e+01
1.530500000000099270e+01,-1.197465633126867957e+01,-2.247703238155223993e+00,4.677528724558045781e+01
1.531000000000099348e+01,-1.139661884771083322e+01,-1.864951434731629387e+00,4.596773776751193452e+01
1.531500000000099426e+01,-1.083189241545687587e+01,-1.547316110888552476e+00,4.515112507298680100e+01
1.532000000000099504e+01,-1.028334867497502003e+01,-1.289818498781304612e+00,4.433098103322790706e+01
1.532500000000099583e+01,-9.753396866578544433e+00,-1.087329166029229910e+00,4.351191137511445106e+01
1.533000000000099661e+01,-9.244006505905570492e+00,-9.347166749800588370e-01,4.269767938623554215e+01
1.533500000000099739e+01,-8.756736504253410658e+00,-8.269662179177910133e-01,4.189129888161348703e+01
1.534000000000099817e+01,-8.292768675203177509e+00,-7.592706070500457871e-01,4.109513022787220393e+01
1.534500000000099895e+01,-7.852943851299227340e+00,-7.270967366945909616e-01,4.031097470414176343e+01
1.535000000000099973e+01,-7.437799131163035149e+00,-7.262309729084176491e-01,3.954016383206006680e+01
1.535500000000100052e+01,-7.047605067160715997e+00,-7.528069644227011192e-01,3.878364147185757815e+01
1.536000000000100130e+01,-6.682401872362761175e+00,-8.033192005913907252e-01,3.804203743465692611e+01
1.536500000000100208e+01,-6.342033964584459227e+00,-8.746253448054481794e-01,3.731573210453485245e+01
1.537000000000100286e+01,-6.026182370855417858e+00,-9.639400065078737034e-01,3.660491211510755960e+01
1.537500000000100364e+01,-5.734394687120050627e+00,-1.068822226556809696e+00,3.590961751049787409e+01
1.538000000000100442e+01,-5.466112426932422608e+00,-1.187158570160183668e+00,3.522978106884876581e+01
1.538500000000100520e+01,-5.220695702350558243e+00,-1.317143368427973860e+00,3.456526060703519931e+01
1.539000000000100599e+01,-4.997445263820178063e+00,-1.457257334464891141e+00,3.391586514433362254e+01
1.539500000000100677e+01,-4.795621987441802681e+00,-1.606245507227418878e+00,3.328137580332909096e+01
1.540000000000100755e+01,-4.614463941407847436e+00,-1.763095246172851738e+00,3.266156228704930697e+01
1.540500000000100833e+01,-4.453201192046668311e+00,-1.927014809430116937e+00,3.205619570707816024e+01
1.541000000000100911e+01,-4.311068526885355467e+00,-2.097412893734909911e+00,3.146505845955328695e+01
1.541500000000100989e+01,-4.187316280070199959e+00,-2.273879390967628478e+00,3.088795176280481414e+01
1.542000000000101068e+01,-4.081219446558435493e+00,-2.456167519003748190e+00,3.032470138777792457e+01
1.542500000000101146e+01,-3.992085267510592228e+00,-2.644177409186066363e+00,2.977516203416532292e+01
1.543000000000101224e+01,-3.919259461706762870e+00,-2.837941174956523760e+00,2.923922073371628727e+01
1.543500000000101302e+01,-3.862131267711862215e+00,-3.037609442465573739e+00,2.871679959872629695e+01
1.544000000000101380e+01,-3.820137449796074058e+00,-3.243439291264105684e+00,2.820785817868305045e+01
1.544500000000101458e+01,-3.792765407935161814e+00,-3.455783528928699777e+00,2.771239564133615829e+01
1.545000000000101537e+01,-3.779555519055972201e+00,-3.675081205568860643e+00,2.723045295559328949e+01
1.545500000000101615e+01,-3.780102823400423251e+00,-3.901849260885005055e+00,2.676211522192961922e+01
1.546000000000101693e+01,-3.794058156690423900e+00,-4.136675186370514012e+00,2.630751427061689895e+01
1.546500000000101771e+01,-3.821128815831837056e+00,-4.380210577213743406e+00,2.586683162817081438e+01
1.547000000000101849e+01,-3.861078833272780120e+00,-4.633165441488331204e+00,2.544030193711267174e+01
1.547500000000101927e+01,-3.913728922849215586e+00,-4.896303127506633324e+00,2.502821690259505516e+01
1.548000000000102006e+01,-3.978956147982780411e+00,-5.170435723050978538e+00,2.463092983082930942e+01
1.548500000000102084e+01,-4.056693351379375478e+00,-5.456419771974799993e+00,2.424886081777977509e+01
1.549000000000102162e+01,-4.146928373819107172e+00,-5.755152143827279687e+00,2.388250264147316315e+01
1.549500000000102240e+01,-4.249703078110339760e+00,-6.067565880194171868e+00,2.353242740672382993e+01
1.550000000000102318e+01,-4.365112182662938878e+00,-6.394625826895103060e+00,2.319929398627977335e+01
1.550500000000102396e+01,-4.493301897260299604e+00,-6.737323843601427775e+00,2.288385629647297748e+01
1.551000000000102474e+01,-4.634468341303642269e+00,-7.096673361449217232e+00,2.258697243744015992e+01
1.551500000000102553e+01,-4.788855711881620181e+00,-7.473703034489322050e+00,2.230961471676259222e+01
1.552000000000102631e+01,-4.956754155293636721e+00,-7.869449202098445006e+00,2.205288055967814032e+01
1.552500000000102709e+01,-5.138497280937114553e+00,-8.284946846660474762e+00,2.181800428734795005e+01
1.553000000000102787e+01,-5.334459240577883676e+00,-8.721218693997126792e+00,2.160636971525305583e+01
1.553500000000102865e+01,-5.545051278802215933e+00,-9.179262063540038596e+00,2.141952348458369215e+01
1.554000000000102943e+01,-5.770717641783190466e+00,-9.660033031843299867e+00,2.125918898805429791e+01
1.554500000000103022e+01,-6.011930711332842847e+00,-1.016442742802750310e+01,2.112728068515122359e+01
1.555000000000103100e+01,-6.269185209603396203e+00,-1.069325813514733348e+01,2.102591851725490102e+01
1.555500000000103178e+01,-6.542991296936585321e+00,-1.124722813027955937e+01,2.095744202690599778e+01
1.556000000000103256e+01,-6.833866361629317154e+00,-1.182689866259540956e+01,2.092442365401530679e+01
1.556500000000103334e+01,-7.142325276447182958e+00,-1.243265194867769985e+01,2.092968052132301082e+01
1.557000000000103412e+01,-7.468868873595174485e+00,-1.306464776573697328e+01,2.097628382844505879e+01
1.557500000000103491e+01,-7.813970369035924790e+00,-1.372277335646413299e+01,2.106756474571091431e+01
1.558000000000103569e+01,-8.178059450612678916e+00,-1.440658613716285608e+01,2.120711543446844871e+01
1.558500000000103647e+01,-8.561503735205921117e+00,-1.511524883985894441e+01,2.139878352083071533e+01
1.559000000000103725e+01,-8.964587301833642385e+00,-1.584745693899196795e+01,2.164665801997135830e+01
1.559500000000103803e+01,-9.387486024929595274e+00,-1.660135853702400155e+01,2.195504435855839986e+01
1.560000000000103881e+01,-9.830239470879426733e+00,-1.737446733644641483e+01,2.232842579191907362e+01
1.560500000000103960e+01,-1.029271918833227595e+01,-1.816356993503629980e+01,2.277140818838544689e+01
1.561000000000104038e+01,-1.077459332703249117e+01,-1.896462947229032636e+01,2.328864489722004194e+01
1.561500000000104116e+01,-1.127528767000207388e+01,-1.977268864785088809e+01,2.388473828536777432e+01
1.562000000000104194e+01,-1.179394336926254994e+01,-2.058177633621837899e+01,2.456411459644737150e+01
1.562500000000104272e+01,-1.232937194476409104e+01,-2.138482342542603121e+01,2.533086914552750457e+01
1.563000000000104350e+01,-1.288000844667828737e+01,-2.217359507008832153e+01,2.618857962417788698e+01
1.563500000000104428e+01,-1.344386409565887774e+01,-2.293864818868114597e+01,2.714008657091699916e+01
1.564000000000104507e+01,-1.401848020049201438e+01,-2.366932461347657224e+01,2.818724197929187980e+01
1.564500000000104585e+01,-1.460088569444888229e+01,-2.435379161545824900e+01,2.933062966439810282e+01
1.565000000000104663e+01,-1.518756120411720723e+01,-2.497914229989609680e+01,3.056926443331860455e+01
1.565500000000104741e+01,-1.577441312445369803e+01,-2.553156825755501558e+01,3.190028126302904710e+01
1.566000000000104819e+01,-1.635676165917903546e+01,-2.599661547175956500e+01,3.331863040806052112e+01
1.566500000000104897e+01,-1.692934711489667166e+01,-2.635953143027558099e+01,3.481679929499419046e+01
1.567000000000104976e+01,-1.748635881242419998e+01,-2.660570634947431046e+01,3.638458666508315531e+01
1.567500000000105054e+01,-1.802149069297424688e+01,-2.672120422925965144e+01,3.800895794855325249e+01
1.568000000000105132e+01,-1.852802694797911798e+01,-2.669337024518306123e+01,3.967401238049576051e+01
1.568500000000105210e+01,-1.899895971177262055e+01,-2.651149026729748215e+01,4.136109092547332011e+01
1.569000000000105288e+01,-1.942713899660267529e+01,-2.616746706222571461e+01,4.304904880430302683e+01
1.569500000000105366e+01,-1.980545266350327083e+01,-2.565646744458802431e+01,4.471470678943449428e+01
1.570000000000105445e+01,-2.012703144807674960e+01,-2.497748710970930830e+01,4.633348152031500433e+01
